id,dateOfQuestion,checkInTime,checkOutTime,name,duration,status,user_id,dayOfQuestion
1216,2023-03-03,2023-03-03 10:28:00+05:45,2023-03-03 18:19:00+05:45,Susmita Kunwar,7.85,Late,4,Friday
1218,2023-03-05,2023-03-05 10:01:00+05:45,2023-03-05 18:10:00+05:45,Susmita Kunwar,8.15,Present,4,Sunday
1219,2023-03-06,2023-03-06 10:22:00+05:45,2023-03-06 18:22:00+05:45,Susmita Kunwar,8.0,Late,4,Monday
1220,2023-03-07,2023-03-07 10:23:00+05:45,2023-03-07 18:19:00+05:45,Susmita Kunwar,7.933333333333334,Late,4,Tuesday
1221,2023-03-08,2023-03-08 10:28:00+05:45,2023-03-08 18:03:00+05:45,Susmita Kunwar,7.583333333333333,Late,4,Wednesday
1222,2023-03-09,2023-03-09 10:08:00+05:45,2023-03-09 18:21:00+05:45,Susmita Kunwar,8.216666666666667,Present,4,Thursday
1223,2023-03-10,2023-03-10 10:14:00+05:45,2023-03-10 18:09:00+05:45,Susmita Kunwar,7.916666666666667,Present,4,Friday
1225,2023-03-12,2023-03-12 10:18:00+05:45,2023-03-12 18:28:00+05:45,Susmita Kunwar,8.166666666666666,Present,4,Sunday
1226,2023-03-13,2023-03-13 10:03:00+05:45,2023-03-13 18:05:00+05:45,Susmita Kunwar,8.033333333333333,Present,4,Monday
1227,2023-03-14,2023-03-14 10:30:00+05:45,2023-03-14 18:17:00+05:45,Susmita Kunwar,7.783333333333333,Late,4,Tuesday
1228,2023-03-15,2023-03-15 10:09:00+05:45,2023-03-15 18:10:00+05:45,Susmita Kunwar,8.016666666666667,Present,4,Wednesday
1229,2023-03-16,2023-03-16 10:12:00+05:45,2023-03-16 18:02:00+05:45,Susmita Kunwar,7.833333333333333,Present,4,Thursday
1230,2023-03-17,2023-03-17 10:00:00+05:45,2023-03-17 18:00:00+05:45,Susmita Kunwar,8.0,Present,4,Friday
1232,2023-03-19,2023-03-19 10:10:00+05:45,2023-03-19 18:21:00+05:45,Susmita Kunwar,8.183333333333334,Present,4,Sunday
1233,2023-03-20,2023-03-20 10:28:00+05:45,2023-03-20 18:00:00+05:45,Susmita Kunwar,7.533333333333333,Late,4,Monday
1234,2023-03-21,2023-03-21 10:23:00+05:45,2023-03-21 18:18:00+05:45,Susmita Kunwar,7.916666666666667,Late,4,Tuesday
1235,2023-03-22,2023-03-22 10:03:00+05:45,2023-03-22 18:08:00+05:45,Susmita Kunwar,8.083333333333334,Present,4,Wednesday
1236,2023-03-23,2023-03-23 10:16:00+05:45,2023-03-23 18:04:00+05:45,Susmita Kunwar,7.8,Present,4,Thursday
1237,2023-03-24,2023-03-24 10:23:00+05:45,2023-03-24 18:10:00+05:45,Susmita Kunwar,7.783333333333333,Late,4,Friday
1239,2023-03-26,2023-03-26 10:07:00+05:45,2023-03-26 18:26:00+05:45,Susmita Kunwar,8.316666666666666,Present,4,Sunday
1240,2023-03-27,2023-03-27 10:20:00+05:45,2023-03-27 18:14:00+05:45,Susmita Kunwar,7.9,Late,4,Monday
1241,2023-03-28,2023-03-28 10:16:00+05:45,2023-03-28 18:27:00+05:45,Susmita Kunwar,8.183333333333334,Present,4,Tuesday
1242,2023-03-29,2023-03-29 10:04:00+05:45,2023-03-29 18:25:00+05:45,Susmita Kunwar,8.35,Present,4,Wednesday
1243,2023-03-30,2023-03-30 10:30:00+05:45,2023-03-30 18:16:00+05:45,Susmita Kunwar,7.766666666666667,Late,4,Thursday
1244,2023-03-31,2023-03-31 10:06:00+05:45,2023-03-31 18:26:00+05:45,Susmita Kunwar,8.333333333333334,Present,4,Friday
1245,2023-02-04,2023-02-04 00:00:00+05:45,2023-02-04 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1246,2023-02-04,2023-02-04 00:00:00+05:45,2023-02-04 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1247,2023-02-11,2023-02-11 00:00:00+05:45,2023-02-11 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1248,2023-02-11,2023-02-11 00:00:00+05:45,2023-02-11 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1249,2023-02-18,2023-02-18 00:00:00+05:45,2023-02-18 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1250,2023-02-18,2023-02-18 00:00:00+05:45,2023-02-18 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1251,2023-02-25,2023-02-25 00:00:00+05:45,2023-02-25 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1252,2023-02-25,2023-02-25 00:00:00+05:45,2023-02-25 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1253,2023-01-07,2023-01-07 00:00:00+05:45,2023-01-07 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1254,2023-01-07,2023-01-07 00:00:00+05:45,2023-01-07 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1255,2023-01-14,2023-01-14 00:00:00+05:45,2023-01-14 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1256,2023-01-14,2023-01-14 00:00:00+05:45,2023-01-14 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1257,2023-01-21,2023-01-21 00:00:00+05:45,2023-01-21 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1258,2023-01-21,2023-01-21 00:00:00+05:45,2023-01-21 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1259,2023-01-28,2023-01-28 00:00:00+05:45,2023-01-28 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1260,2023-01-28,2023-01-28 00:00:00+05:45,2023-01-28 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1261,2022-12-03,2022-12-03 00:00:00+05:45,2022-12-03 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1262,2022-12-03,2022-12-03 00:00:00+05:45,2022-12-03 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1263,2022-12-10,2022-12-10 00:00:00+05:45,2022-12-10 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1264,2022-12-10,2022-12-10 00:00:00+05:45,2022-12-10 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1265,2022-12-17,2022-12-17 00:00:00+05:45,2022-12-17 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1266,2022-12-17,2022-12-17 00:00:00+05:45,2022-12-17 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1267,2022-12-24,2022-12-24 00:00:00+05:45,2022-12-24 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1268,2022-12-24,2022-12-24 00:00:00+05:45,2022-12-24 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1269,2022-12-31,2022-12-31 00:00:00+05:45,2022-12-31 00:00:00+05:45,Sumit Deshar,,Holiday,3,Saturday
1270,2022-12-31,2022-12-31 00:00:00+05:45,2022-12-31 00:00:00+05:45,Susmita Kunwar,,Holiday,4,Saturday
1271,2022-12-01,2022-12-01 10:27:00+05:45,2022-12-01 18:04:00+05:45,Sumit Deshar,7.616666666666666,Late,3,Thursday
1272,2022-12-02,2022-12-02 10:03:00+05:45,2022-12-02 18:11:00+05:45,Sumit Deshar,8.133333333333333,Present,3,Friday
1273,2022-12-04,2022-12-04 10:00:00+05:45,2022-12-04 18:06:00+05:45,Sumit Deshar,8.1,Present,3,Sunday
1274,2022-12-05,2022-12-05 10:04:00+05:45,2022-12-05 18:24:00+05:45,Sumit Deshar,8.333333333333334,Present,3,Monday
1275,2022-12-06,2022-12-06 10:11:00+05:45,2022-12-06 18:05:00+05:45,Sumit Deshar,7.9,Present,3,Tuesday
1276,2022-12-07,2022-12-07 10:02:00+05:45,2022-12-07 18:17:00+05:45,Sumit Deshar,8.25,Present,3,Wednesday
1277,2022-12-08,2022-12-08 10:10:00+05:45,2022-12-08 18:04:00+05:45,Sumit Deshar,7.9,Present,3,Thursday
1278,2022-12-09,2022-12-09 10:23:00+05:45,2022-12-09 18:00:00+05:45,Sumit Deshar,7.616666666666666,Late,3,Friday
1279,2022-12-11,2022-12-11 10:12:00+05:45,2022-12-11 18:24:00+05:45,Sumit Deshar,8.2,Present,3,Sunday
1280,2022-12-12,2022-12-12 10:02:00+05:45,2022-12-12 18:20:00+05:45,Sumit Deshar,8.3,Present,3,Monday
1281,2022-12-13,2022-12-13 10:21:00+05:45,2022-12-13 18:11:00+05:45,Sumit Deshar,7.833333333333333,Late,3,Tuesday
1282,2022-12-14,2022-12-14 10:05:00+05:45,2022-12-14 18:08:00+05:45,Sumit Deshar,8.05,Present,3,Wednesday
1283,2022-12-15,2022-12-15 10:05:00+05:45,2022-12-15 18:27:00+05:45,Sumit Deshar,8.366666666666667,Present,3,Thursday
1284,2022-12-16,2022-12-16 10:11:00+05:45,2022-12-16 18:17:00+05:45,Sumit Deshar,8.1,Present,3,Friday
1285,2022-12-18,2022-12-18 10:05:00+05:45,2022-12-18 18:14:00+05:45,Sumit Deshar,8.15,Present,3,Sunday
1286,2022-12-19,2022-12-19 10:09:00+05:45,2022-12-19 18:18:00+05:45,Sumit Deshar,8.15,Present,3,Monday
1287,2022-12-20,2022-12-20 10:07:00+05:45,2022-12-20 18:18:00+05:45,Sumit Deshar,8.183333333333334,Present,3,Tuesday
1288,2022-12-21,2022-12-21 10:00:00+05:45,2022-12-21 18:11:00+05:45,Sumit Deshar,8.183333333333334,Present,3,Wednesday
1289,2022-12-22,2022-12-22 10:15:00+05:45,2022-12-22 18:19:00+05:45,Sumit Deshar,8.066666666666666,Present,3,Thursday
1290,2022-12-23,2022-12-23 00:00:00+05:45,2022-12-23 00:00:00+05:45,Sumit Deshar,8.066666666666666,Absent,3,Friday
1291,2022-12-25,2022-12-25 10:12:00+05:45,2022-12-25 18:00:00+05:45,Sumit Deshar,7.8,Present,3,Sunday
1292,2022-12-26,2022-12-26 10:18:00+05:45,2022-12-26 18:19:00+05:45,Sumit Deshar,8.016666666666667,Present,3,Monday
1293,2022-12-27,2022-12-27 10:04:00+05:45,2022-12-27 18:27:00+05:45,Sumit Deshar,8.383333333333333,Present,3,Tuesday
1294,2022-12-28,2022-12-28 10:07:00+05:45,2022-12-28 18:18:00+05:45,Sumit Deshar,8.183333333333334,Present,3,Wednesday
1295,2022-12-29,2022-12-29 10:18:00+05:45,2022-12-29 18:05:00+05:45,Sumit Deshar,7.783333333333333,Present,3,Thursday
1296,2022-12-30,2022-12-30 10:16:00+05:45,2022-12-30 18:25:00+05:45,Sumit Deshar,8.15,Present,3,Friday
1297,2022-12-01,2022-12-01 10:11:00+05:45,2022-12-01 18:23:00+05:45,Susmita Kunwar,8.2,Present,4,Thursday
1298,2022-12-02,2022-12-02 10:27:00+05:45,2022-12-02 18:02:00+05:45,Susmita Kunwar,7.583333333333333,Late,4,Friday
1299,2022-12-04,2022-12-04 10:18:00+05:45,2022-12-04 18:30:00+05:45,Susmita Kunwar,8.2,Present,4,Sunday
1300,2022-12-05,2022-12-05 10:29:00+05:45,2022-12-05 18:07:00+05:45,Susmita Kunwar,7.633333333333334,Late,4,Monday
1301,2022-12-06,2022-12-06 10:08:00+05:45,2022-12-06 18:01:00+05:45,Susmita Kunwar,7.883333333333334,Present,4,Tuesday
1302,2022-12-07,2022-12-07 10:20:00+05:45,2022-12-07 18:26:00+05:45,Susmita Kunwar,8.1,Late,4,Wednesday
1303,2022-12-08,2022-12-08 10:01:00+05:45,2022-12-08 18:16:00+05:45,Susmita Kunwar,8.25,Present,4,Thursday
1304,2022-12-09,2022-12-09 10:26:00+05:45,2022-12-09 18:22:00+05:45,Susmita Kunwar,7.933333333333334,Late,4,Friday
1305,2022-12-11,2022-12-11 10:08:00+05:45,2022-12-11 18:23:00+05:45,Susmita Kunwar,8.25,Present,4,Sunday
1306,2022-12-12,2022-12-12 10:26:00+05:45,2022-12-12 18:17:00+05:45,Susmita Kunwar,7.85,Late,4,Monday
1307,2022-12-13,2022-12-13 10:17:00+05:45,2022-12-13 18:11:00+05:45,Susmita Kunwar,7.9,Present,4,Tuesday
1308,2022-12-14,2022-12-14 10:30:00+05:45,2022-12-14 18:20:00+05:45,Susmita Kunwar,7.833333333333333,Late,4,Wednesday
1309,2022-12-15,2022-12-15 10:18:00+05:45,2022-12-15 18:23:00+05:45,Susmita Kunwar,8.083333333333334,Present,4,Thursday
1310,2022-12-16,2022-12-16 10:15:00+05:45,2022-12-16 18:16:00+05:45,Susmita Kunwar,8.016666666666667,Present,4,Friday
1311,2022-12-18,2022-12-18 10:30:00+05:45,2022-12-18 18:27:00+05:45,Susmita Kunwar,7.95,Late,4,Sunday
1312,2022-12-19,2022-12-19 10:30:00+05:45,2022-12-19 18:07:00+05:45,Susmita Kunwar,7.616666666666666,Late,4,Monday
1313,2022-12-20,2022-12-20 10:07:00+05:45,2022-12-20 18:14:00+05:45,Susmita Kunwar,8.116666666666667,Present,4,Tuesday
1314,2022-12-21,2022-12-21 10:06:00+05:45,2022-12-21 18:28:00+05:45,Susmita Kunwar,8.366666666666667,Present,4,Wednesday
1315,2022-12-22,2022-12-22 10:09:00+05:45,2022-12-22 18:05:00+05:45,Susmita Kunwar,7.933333333333334,Present,4,Thursday
1316,2022-12-23,2022-12-23 10:07:00+05:45,2022-12-23 18:29:00+05:45,Susmita Kunwar,8.366666666666667,Present,4,Friday
1317,2022-12-25,2022-12-25 10:02:00+05:45,2022-12-25 18:15:00+05:45,Susmita Kunwar,8.216666666666667,Present,4,Sunday
1318,2022-12-26,2022-12-26 10:23:00+05:45,2022-12-26 18:24:00+05:45,Susmita Kunwar,8.016666666666667,Late,4,Monday
1319,2022-12-27,2022-12-27 10:18:00+05:45,2022-12-27 18:19:00+05:45,Susmita Kunwar,8.016666666666667,Present,4,Tuesday
1320,2022-12-28,2022-12-28 10:26:00+05:45,2022-12-28 18:03:00+05:45,Susmita Kunwar,7.616666666666666,Late,4,Wednesday
1321,2022-12-29,2022-12-29 10:28:00+05:45,2022-12-29 18:02:00+05:45,Susmita Kunwar,7.566666666666666,Late,4,Thursday
1322,2022-12-30,2022-12-30 10:04:00+05:45,2022-12-30 18:06:00+05:45,Susmita Kunwar,8.033333333333333,Present,4,Friday
1323,2022-11-01,2022-11-01 10:04:00+05:45,2022-11-01 18:15:00+05:45,Sumit Deshar,8.183333333333334,Present,3,Tuesday
1324,2022-11-02,2022-11-02 10:00:00+05:45,2022-11-02 18:12:00+05:45,Sumit Deshar,8.2,Present,3,Wednesday
1325,2022-11-03,2022-11-03 10:24:00+05:45,2022-11-03 18:18:00+05:45,Sumit Deshar,7.9,Present,3,Thursday
1326,2022-11-04,2022-11-04 10:23:00+05:45,2022-11-04 18:13:00+05:45,Sumit Deshar,7.833333333333333,Present,3,Friday
1327,2022-11-05,2022-11-05 00:00:00+05:45,2022-11-05 00:00:00+05:45,Sumit Deshar,8.066666666666666,Holiday,3,Saturday
1328,2022-11-06,2022-11-06 10:09:00+05:45,2022-11-06 18:05:00+05:45,Sumit Deshar,7.933333333333334,Present,3,Sunday
1329,2022-11-07,2022-11-07 10:29:00+05:45,2022-11-07 18:09:00+05:45,Sumit Deshar,7.666666666666667,Late,3,Monday
1330,2022-11-08,2022-11-08 10:08:00+05:45,2022-11-08 18:07:00+05:45,Sumit Deshar,7.983333333333333,Present,3,Tuesday
1331,2022-11-09,2022-11-09 10:02:00+05:45,2022-11-09 18:16:00+05:45,Sumit Deshar,8.233333333333333,Present,3,Wednesday
1332,2022-11-10,2022-11-10 10:19:00+05:45,2022-11-10 18:21:00+05:45,Sumit Deshar,8.033333333333333,Present,3,Thursday
1333,2022-11-11,2022-11-11 10:28:00+05:45,2022-11-11 18:20:00+05:45,Sumit Deshar,7.866666666666666,Late,3,Friday
1334,2022-11-12,2022-11-12 00:00:00+05:45,2022-11-12 00:00:00+05:45,Sumit Deshar,8.316666666666666,Holiday,3,Saturday
1335,2022-11-13,2022-11-13 10:28:00+05:45,2022-11-13 18:28:00+05:45,Sumit Deshar,8.0,Late,3,Sunday
1336,2022-11-14,2022-11-14 10:08:00+05:45,2022-11-14 18:26:00+05:45,Sumit Deshar,8.3,Present,3,Monday
1337,2022-11-15,2022-11-15 10:01:00+05:45,2022-11-15 18:10:00+05:45,Sumit Deshar,8.15,Present,3,Tuesday
1338,2022-11-16,2022-11-16 10:27:00+05:45,2022-11-16 18:16:00+05:45,Sumit Deshar,7.816666666666666,Late,3,Wednesday
1339,2022-11-17,2022-11-17 10:03:00+05:45,2022-11-17 18:29:00+05:45,Sumit Deshar,8.433333333333334,Present,3,Thursday
1340,2022-11-18,2022-11-18 10:11:00+05:45,2022-11-18 18:25:00+05:45,Sumit Deshar,8.233333333333333,Present,3,Friday
1341,2022-11-19,2022-11-19 10:18:00+05:45,2022-11-19 18:15:00+05:45,Sumit Deshar,7.95,Present,3,Saturday
1342,2022-11-20,2022-11-20 10:11:00+05:45,2022-11-20 18:17:00+05:45,Sumit Deshar,8.1,Present,3,Sunday
1343,2022-11-21,2022-11-21 10:06:00+05:45,2022-11-21 18:08:00+05:45,Sumit Deshar,8.033333333333333,Present,3,Monday
1344,2022-11-22,2022-11-22 10:25:00+05:45,2022-11-22 18:17:00+05:45,Sumit Deshar,7.866666666666666,Late,3,Tuesday
1345,2022-11-23,2022-11-23 10:12:00+05:45,2022-11-23 18:19:00+05:45,Sumit Deshar,8.116666666666667,Present,3,Wednesday
1346,2022-11-24,2022-11-24 10:05:00+05:45,2022-11-24 18:08:00+05:45,Sumit Deshar,8.05,Present,3,Thursday
1347,2022-11-25,2022-11-25 10:14:00+05:45,2022-11-25 18:27:00+05:45,Sumit Deshar,8.216666666666667,Present,3,Friday
1348,2022-11-26,2022-11-26 00:00:00+05:45,2022-11-26 00:00:00+05:45,Sumit Deshar,7.85,Absent,3,Saturday
1349,2022-11-27,2022-11-27 10:19:00+05:45,2022-11-27 18:11:00+05:45,Sumit Deshar,7.866666666666666,Present,3,Sunday
1350,2022-11-28,2022-11-28 10:21:00+05:45,2022-11-28 18:15:00+05:45,Sumit Deshar,7.9,Present,3,Monday
1351,2022-11-29,2022-11-29 10:11:00+05:45,2022-11-29 18:19:00+05:45,Sumit Deshar,8.133333333333333,Present,3,Tuesday
1352,2022-11-30,2022-11-30 10:05:00+05:45,2022-11-30 18:24:00+05:45,Sumit Deshar,8.316666666666666,Present,3,Wednesday
1353,2022-11-01,2022-11-01 10:26:00+05:45,2022-11-01 18:30:00+05:45,Susmita Kunwar,8.066666666666666,Late,4,Tuesday
1354,2022-11-02,2022-11-02 10:29:00+05:45,2022-11-02 18:22:00+05:45,Susmita Kunwar,7.883333333333334,Late,4,Wednesday
1355,2022-11-03,2022-11-03 10:11:00+05:45,2022-11-03 18:24:00+05:45,Susmita Kunwar,8.216666666666667,Present,4,Thursday
1356,2022-11-04,2022-11-04 10:12:00+05:45,2022-11-04 18:21:00+05:45,Susmita Kunwar,8.15,Present,4,Friday
1357,2022-11-05,2022-11-05 10:22:00+05:45,2022-11-05 18:09:00+05:45,Susmita Kunwar,7.783333333333333,Present,4,Saturday
1358,2022-11-06,2022-11-06 10:00:00+05:45,2022-11-06 18:02:00+05:45,Susmita Kunwar,8.033333333333333,Present,4,Sunday
1359,2022-11-07,2022-11-07 10:30:00+05:45,2022-11-07 18:14:00+05:45,Susmita Kunwar,7.733333333333333,Late,4,Monday
1360,2022-11-08,2022-11-08 10:27:00+05:45,2022-11-08 18:03:00+05:45,Susmita Kunwar,7.6,Late,4,Tuesday
1361,2022-11-09,2022-11-09 10:06:00+05:45,2022-11-09 18:23:00+05:45,Susmita Kunwar,8.283333333333333,Present,4,Wednesday
1362,2022-11-10,2022-11-10 10:05:00+05:45,2022-11-10 18:17:00+05:45,Susmita Kunwar,8.2,Present,4,Thursday
1363,2022-11-11,2022-11-11 10:01:00+05:45,2022-11-11 18:04:00+05:45,Susmita Kunwar,8.05,Present,4,Friday
1364,2022-11-12,2022-11-12 10:03:00+05:45,2022-11-12 18:01:00+05:45,Susmita Kunwar,7.966666666666667,Present,4,Saturday
1365,2022-11-13,2022-11-13 10:09:00+05:45,2022-11-13 18:23:00+05:45,Susmita Kunwar,8.233333333333333,Present,4,Sunday
1366,2022-11-14,2022-11-14 10:01:00+05:45,2022-11-14 18:12:00+05:45,Susmita Kunwar,8.183333333333334,Present,4,Monday
1367,2022-11-15,2022-11-15 10:10:00+05:45,2022-11-15 18:26:00+05:45,Susmita Kunwar,8.266666666666667,Present,4,Tuesday
1368,2022-11-16,2022-11-16 10:22:00+05:45,2022-11-16 18:02:00+05:45,Susmita Kunwar,7.666666666666667,Present,4,Wednesday
1369,2022-11-17,2022-11-17 10:24:00+05:45,2022-11-17 18:11:00+05:45,Susmita Kunwar,7.783333333333333,Present,4,Thursday
1370,2022-11-18,2022-11-18 10:25:00+05:45,2022-11-18 18:19:00+05:45,Susmita Kunwar,7.9,Late,4,Friday
1371,2022-11-19,2022-11-19 10:18:00+05:45,2022-11-19 18:15:00+05:45,Susmita Kunwar,7.95,Present,4,Saturday
1372,2022-11-20,2022-11-20 10:09:00+05:45,2022-11-20 18:05:00+05:45,Susmita Kunwar,7.933333333333334,Present,4,Sunday
1373,2022-11-21,2022-11-21 10:08:00+05:45,2022-11-21 18:08:00+05:45,Susmita Kunwar,8.0,Present,4,Monday
1374,2022-11-22,2022-11-22 10:14:00+05:45,2022-11-22 18:29:00+05:45,Susmita Kunwar,8.25,Present,4,Tuesday
1375,2022-11-23,2022-11-23 10:09:00+05:45,2022-11-23 18:14:00+05:45,Susmita Kunwar,8.083333333333334,Present,4,Wednesday
1376,2022-11-24,2022-11-24 10:13:00+05:45,2022-11-24 18:27:00+05:45,Susmita Kunwar,8.233333333333333,Present,4,Thursday
1377,2022-11-25,2022-11-25 10:09:00+05:45,2022-11-25 18:30:00+05:45,Susmita Kunwar,8.35,Present,4,Friday
1378,2022-11-26,2022-11-26 10:16:00+05:45,2022-11-26 18:28:00+05:45,Susmita Kunwar,8.2,Present,4,Saturday
1379,2022-11-27,2022-11-27 10:26:00+05:45,2022-11-27 18:28:00+05:45,Susmita Kunwar,8.033333333333333,Late,4,Sunday
1380,2022-11-28,2022-11-28 10:22:00+05:45,2022-11-28 18:03:00+05:45,Susmita Kunwar,7.683333333333334,Present,4,Monday
1381,2022-11-29,2022-11-29 10:15:00+05:45,2022-11-29 18:13:00+05:45,Susmita Kunwar,7.966666666666667,Present,4,Tuesday
1382,2022-11-30,2022-11-30 10:24:00+05:45,2022-11-30 18:18:00+05:45,Susmita Kunwar,7.9,Present,4,Wednesday
1383,2023-01-01,2023-01-01 10:08:00+05:45,2023-01-01 18:25:00+05:45,Sumit Deshar,8.283333333333333,Present,3,Sunday
1384,2023-01-02,2023-01-02 10:29:00+05:45,2023-01-02 18:01:00+05:45,Sumit Deshar,7.533333333333333,Late,3,Monday
1385,2023-01-03,2023-01-03 10:11:00+05:45,2023-01-03 18:11:00+05:45,Sumit Deshar,8.0,Present,3,Tuesday
1386,2023-01-04,2023-01-04 10:28:00+05:45,2023-01-04 18:13:00+05:45,Sumit Deshar,7.75,Late,3,Wednesday
1387,2023-01-05,2023-01-05 10:11:00+05:45,2023-01-05 18:09:00+05:45,Sumit Deshar,7.966666666666667,Present,3,Thursday
1388,2023-01-06,2023-01-06 10:11:00+05:45,2023-01-06 18:13:00+05:45,Sumit Deshar,8.033333333333333,Present,3,Friday
1389,2023-01-08,2023-01-08 10:10:00+05:45,2023-01-08 18:29:00+05:45,Sumit Deshar,8.316666666666666,Present,3,Sunday
1390,2023-01-09,2023-01-09 10:23:00+05:45,2023-01-09 18:08:00+05:45,Sumit Deshar,7.75,Present,3,Monday
1391,2023-01-10,2023-01-10 10:06:00+05:45,2023-01-10 18:25:00+05:45,Sumit Deshar,8.316666666666666,Present,3,Tuesday
1392,2023-01-11,2023-01-11 10:14:00+05:45,2023-01-11 18:30:00+05:45,Sumit Deshar,8.266666666666667,Present,3,Wednesday
1393,2023-01-12,2023-01-12 10:00:00+05:45,2023-01-12 18:08:00+05:45,Sumit Deshar,8.133333333333333,Present,3,Thursday
1394,2023-01-13,2023-01-13 10:19:00+05:45,2023-01-13 18:12:00+05:45,Sumit Deshar,7.883333333333334,Present,3,Friday
1395,2023-01-15,2023-01-15 10:18:00+05:45,2023-01-15 18:15:00+05:45,Sumit Deshar,7.95,Present,3,Sunday
1396,2023-01-16,2023-01-16 10:04:00+05:45,2023-01-16 18:25:00+05:45,Sumit Deshar,8.35,Present,3,Monday
1397,2023-01-17,2023-01-17 10:25:00+05:45,2023-01-17 18:20:00+05:45,Sumit Deshar,7.916666666666667,Late,3,Tuesday
1398,2023-01-18,2023-01-18 00:00:00+05:45,2023-01-18 00:00:00+05:45,Sumit Deshar,7.85,Absent,3,Wednesday
1399,2023-01-19,2023-01-19 10:16:00+05:45,2023-01-19 18:01:00+05:45,Sumit Deshar,7.75,Present,3,Thursday
1400,2023-01-20,2023-01-20 10:12:00+05:45,2023-01-20 18:03:00+05:45,Sumit Deshar,7.85,Present,3,Friday
1401,2023-01-22,2023-01-22 10:22:00+05:45,2023-01-22 18:05:00+05:45,Sumit Deshar,7.716666666666667,Present,3,Sunday
1402,2023-01-23,2023-01-23 10:18:00+05:45,2023-01-23 18:12:00+05:45,Sumit Deshar,7.9,Present,3,Monday
1403,2023-01-24,2023-01-24 10:00:00+05:45,2023-01-24 18:18:00+05:45,Sumit Deshar,8.3,Present,3,Tuesday
1404,2023-01-25,2023-01-25 10:18:00+05:45,2023-01-25 18:10:00+05:45,Sumit Deshar,7.866666666666666,Present,3,Wednesday
1405,2023-01-26,2023-01-26 10:13:00+05:45,2023-01-26 18:25:00+05:45,Sumit Deshar,8.2,Present,3,Thursday
1406,2023-01-27,2023-01-27 10:09:00+05:45,2023-01-27 18:11:00+05:45,Sumit Deshar,8.033333333333333,Present,3,Friday
1407,2023-01-29,2023-01-29 10:26:00+05:45,2023-01-29 18:07:00+05:45,Sumit Deshar,7.683333333333334,Late,3,Sunday
1408,2023-01-30,2023-01-30 10:13:00+05:45,2023-01-30 18:13:00+05:45,Sumit Deshar,8.0,Present,3,Monday
1409,2023-01-31,2023-01-31 10:01:00+05:45,2023-01-31 18:24:00+05:45,Sumit Deshar,8.383333333333333,Present,3,Tuesday
1410,2023-01-01,2023-01-01 10:20:00+05:45,2023-01-01 18:16:00+05:45,Susmita Kunwar,7.933333333333334,Present,4,Sunday
1411,2023-01-02,2023-01-02 10:21:00+05:45,2023-01-02 18:11:00+05:45,Susmita Kunwar,7.833333333333333,Present,4,Monday
1412,2023-01-03,2023-01-03 10:06:00+05:45,2023-01-03 18:01:00+05:45,Susmita Kunwar,7.916666666666667,Present,4,Tuesday
1413,2023-01-04,2023-01-04 10:27:00+05:45,2023-01-04 18:17:00+05:45,Susmita Kunwar,7.833333333333333,Late,4,Wednesday
1414,2023-01-05,2023-01-05 10:12:00+05:45,2023-01-05 18:28:00+05:45,Susmita Kunwar,8.266666666666667,Present,4,Thursday
1415,2023-01-06,2023-01-06 10:22:00+05:45,2023-01-06 18:16:00+05:45,Susmita Kunwar,7.9,Present,4,Friday
1416,2023-01-08,2023-01-08 10:17:00+05:45,2023-01-08 18:04:00+05:45,Susmita Kunwar,7.783333333333333,Present,4,Sunday
1417,2023-01-09,2023-01-09 10:12:00+05:45,2023-01-09 18:04:00+05:45,Susmita Kunwar,7.866666666666666,Present,4,Monday
1418,2023-01-10,2023-01-10 10:04:00+05:45,2023-01-10 18:04:00+05:45,Susmita Kunwar,8.0,Present,4,Tuesday
1419,2023-01-11,2023-01-11 10:20:00+05:45,2023-01-11 18:12:00+05:45,Susmita Kunwar,7.866666666666666,Present,4,Wednesday
