id,dateOfQuestion,checkInTime,checkOutTime,Name,Duration,status,user_id,dayOfQuestion
10278,2022-09-27,2022-09-27 10:02:00+05:45,2022-09-27 18:21:00+05:45,admin daju,8.316666666666666,Present,1,Tuesday
10279,2022-09-28,2022-09-28 10:22:00+05:45,2022-09-28 18:30:00+05:45,admin daju,8.133333333333333,Late,1,Wednesday
10280,2022-09-29,2022-09-29 10:29:00+05:45,2022-09-29 18:00:00+05:45,admin daju,7.516666666666667,Late,1,Thursday
10281,2022-09-30,2022-09-30 10:26:00+05:45,2022-09-30 18:00:00+05:45,admin daju,7.566666666666666,Late,1,Friday
10282,2022-09-01,2022-09-01 10:00:00+05:45,2022-09-01 18:20:00+05:45,Sumeet Deshar,8.333333333333334,Present,4,Thursday
10283,2022-09-02,2022-09-02 10:22:00+05:45,2022-09-02 18:28:00+05:45,Sumeet Deshar,8.1,Late,4,Friday
10284,2022-09-04,2022-09-04 10:13:00+05:45,2022-09-04 18:10:00+05:45,Sumeet Deshar,7.95,Present,4,Sunday
10285,2022-09-05,2022-09-05 10:17:00+05:45,2022-09-05 18:15:00+05:45,Sumeet Deshar,7.966666666666667,Late,4,Monday
10286,2022-09-06,2022-09-06 10:02:00+05:45,2022-09-06 18:22:00+05:45,Sumeet Deshar,8.333333333333334,Present,4,Tuesday
10287,2022-09-07,2022-09-07 10:11:00+05:45,2022-09-07 18:14:00+05:45,Sumeet Deshar,8.05,Present,4,Wednesday
10288,2022-09-08,2022-09-08 10:11:00+05:45,2022-09-08 18:06:00+05:45,Sumeet Deshar,7.916666666666667,Present,4,Thursday
10289,2022-09-11,2022-09-11 10:01:00+05:45,2022-09-11 18:09:00+05:45,Sumeet Deshar,8.133333333333333,Present,4,Sunday
10290,2022-09-12,2022-09-12 10:28:00+05:45,2022-09-12 18:00:00+05:45,Sumeet Deshar,7.533333333333333,Late,4,Monday
10291,2022-09-14,2022-09-14 10:27:00+05:45,2022-09-14 18:00:00+05:45,Sumeet Deshar,7.55,Late,4,Wednesday
10292,2022-09-15,2022-09-15 10:07:00+05:45,2022-09-15 18:20:00+05:45,Sumeet Deshar,8.216666666666667,Present,4,Thursday
10293,2022-09-16,2022-09-16 10:25:00+05:45,2022-09-16 18:05:00+05:45,Sumeet Deshar,7.666666666666667,Late,4,Friday
10294,2022-09-19,2022-09-19 10:24:00+05:45,2022-09-19 18:13:00+05:45,Sumeet Deshar,7.816666666666666,Late,4,Monday
10295,2022-09-21,2022-09-21 10:18:00+05:45,2022-09-21 18:02:00+05:45,Sumeet Deshar,7.733333333333333,Late,4,Wednesday
10296,2022-09-22,2022-09-22 10:02:00+05:45,2022-09-22 18:21:00+05:45,Sumeet Deshar,8.316666666666666,Present,4,Thursday
10297,2022-09-23,2022-09-23 10:30:00+05:45,2022-09-23 18:08:00+05:45,Sumeet Deshar,7.633333333333334,Late,4,Friday
10298,2022-09-25,2022-09-25 10:01:00+05:45,2022-09-25 18:01:00+05:45,Sumeet Deshar,8.0,Present,4,Sunday
10299,2022-09-26,2022-09-26 10:25:00+05:45,2022-09-26 18:20:00+05:45,Sumeet Deshar,7.916666666666667,Late,4,Monday
10300,2022-09-27,2022-09-27 10:17:00+05:45,2022-09-27 18:19:00+05:45,Sumeet Deshar,8.033333333333333,Late,4,Tuesday
10301,2022-09-28,2022-09-28 10:20:00+05:45,2022-09-28 18:22:00+05:45,Sumeet Deshar,8.033333333333333,Late,4,Wednesday
10302,2022-09-29,2022-09-29 10:15:00+05:45,2022-09-29 18:19:00+05:45,Sumeet Deshar,8.066666666666666,Late,4,Thursday
10303,2022-09-01,2022-09-01 10:01:00+05:45,2022-09-01 18:14:00+05:45,Sanjish Maharjan,8.216666666666667,Present,6,Thursday
10304,2022-09-02,2022-09-02 10:28:00+05:45,2022-09-02 18:20:00+05:45,Sanjish Maharjan,7.866666666666666,Late,6,Friday
10305,2022-09-04,2022-09-04 10:17:00+05:45,2022-09-04 18:22:00+05:45,Sanjish Maharjan,8.083333333333334,Late,6,Sunday
10306,2022-09-06,2022-09-06 10:03:00+05:45,2022-09-06 18:13:00+05:45,Sanjish Maharjan,8.166666666666666,Present,6,Tuesday
10307,2022-09-07,2022-09-07 10:20:00+05:45,2022-09-07 18:25:00+05:45,Sanjish Maharjan,8.083333333333334,Late,6,Wednesday
10308,2022-09-08,2022-09-08 10:14:00+05:45,2022-09-08 18:15:00+05:45,Sanjish Maharjan,8.016666666666667,Present,6,Thursday
10309,2022-09-11,2022-09-11 10:29:00+05:45,2022-09-11 18:24:00+05:45,Sanjish Maharjan,7.916666666666667,Late,6,Sunday
10310,2022-09-12,2022-09-12 10:14:00+05:45,2022-09-12 18:16:00+05:45,Sanjish Maharjan,8.033333333333333,Present,6,Monday
10311,2022-09-13,2022-09-13 10:05:00+05:45,2022-09-13 18:17:00+05:45,Sanjish Maharjan,8.2,Present,6,Tuesday
10312,2022-09-14,2022-09-14 10:19:00+05:45,2022-09-14 18:27:00+05:45,Sanjish Maharjan,8.133333333333333,Late,6,Wednesday
10313,2022-09-15,2022-09-15 10:17:00+05:45,2022-09-15 18:17:00+05:45,Sanjish Maharjan,8.0,Late,6,Thursday
10314,2022-09-16,2022-09-16 10:08:00+05:45,2022-09-16 18:00:00+05:45,Sanjish Maharjan,7.866666666666666,Present,6,Friday
10315,2022-09-18,2022-09-18 10:05:00+05:45,2022-09-18 18:03:00+05:45,Sanjish Maharjan,7.966666666666667,Present,6,Sunday
10316,2022-09-19,2022-09-19 10:15:00+05:45,2022-09-19 18:12:00+05:45,Sanjish Maharjan,7.95,Late,6,Monday
10317,2022-09-21,2022-09-21 10:01:00+05:45,2022-09-21 18:12:00+05:45,Sanjish Maharjan,8.183333333333334,Present,6,Wednesday
10318,2022-09-22,2022-09-22 10:09:00+05:45,2022-09-22 18:08:00+05:45,Sanjish Maharjan,7.983333333333333,Present,6,Thursday
10319,2022-09-23,2022-09-23 10:22:00+05:45,2022-09-23 18:03:00+05:45,Sanjish Maharjan,7.683333333333334,Late,6,Friday
10320,2022-09-25,2022-09-25 10:17:00+05:45,2022-09-25 18:06:00+05:45,Sanjish Maharjan,7.816666666666666,Late,6,Sunday
10321,2022-09-26,2022-09-26 10:11:00+05:45,2022-09-26 18:06:00+05:45,Sanjish Maharjan,7.916666666666667,Present,6,Monday
10322,2022-09-27,2022-09-27 10:27:00+05:45,2022-09-27 18:21:00+05:45,Sanjish Maharjan,7.9,Late,6,Tuesday
10323,2022-09-28,2022-09-28 10:02:00+05:45,2022-09-28 18:11:00+05:45,Sanjish Maharjan,8.15,Present,6,Wednesday
10324,2022-09-29,2022-09-29 10:20:00+05:45,2022-09-29 18:05:00+05:45,Sanjish Maharjan,7.75,Late,6,Thursday
10325,2022-09-30,2022-09-30 10:03:00+05:45,2022-09-30 18:28:00+05:45,Sanjish Maharjan,8.416666666666666,Present,6,Friday
10349,2022-09-01,2022-09-01 10:02:00+05:45,2022-09-01 18:11:00+05:45,Abhishek Neupane,8.15,Present,8,Thursday
10350,2022-09-04,2022-09-04 10:28:00+05:45,2022-09-04 18:06:00+05:45,Abhishek Neupane,7.633333333333334,Late,8,Sunday
10351,2022-09-05,2022-09-05 10:20:00+05:45,2022-09-05 18:26:00+05:45,Abhishek Neupane,8.1,Late,8,Monday
10352,2022-09-06,2022-09-06 10:03:00+05:45,2022-09-06 18:15:00+05:45,Abhishek Neupane,8.2,Present,8,Tuesday
10353,2022-09-07,2022-09-07 10:15:00+05:45,2022-09-07 18:05:00+05:45,Abhishek Neupane,7.833333333333333,Late,8,Wednesday
10354,2022-09-09,2022-09-09 10:00:00+05:45,2022-09-09 18:11:00+05:45,Abhishek Neupane,8.183333333333334,Present,8,Friday
10355,2022-09-12,2022-09-12 10:10:00+05:45,2022-09-12 18:09:00+05:45,Abhishek Neupane,7.983333333333333,Present,8,Monday
10356,2022-09-13,2022-09-13 10:22:00+05:45,2022-09-13 18:10:00+05:45,Abhishek Neupane,7.8,Late,8,Tuesday
10357,2022-09-14,2022-09-14 10:17:00+05:45,2022-09-14 18:27:00+05:45,Abhishek Neupane,8.166666666666666,Late,8,Wednesday
10358,2022-09-15,2022-09-15 10:06:00+05:45,2022-09-15 18:29:00+05:45,Abhishek Neupane,8.383333333333333,Present,8,Thursday
10359,2022-09-18,2022-09-18 10:13:00+05:45,2022-09-18 18:28:00+05:45,Abhishek Neupane,8.25,Present,8,Sunday
10360,2022-09-19,2022-09-19 10:19:00+05:45,2022-09-19 18:02:00+05:45,Abhishek Neupane,7.716666666666667,Late,8,Monday
10361,2022-09-20,2022-09-20 10:00:00+05:45,2022-09-20 18:25:00+05:45,Abhishek Neupane,8.416666666666666,Present,8,Tuesday
10362,2022-09-21,2022-09-21 10:29:00+05:45,2022-09-21 18:29:00+05:45,Abhishek Neupane,8.0,Late,8,Wednesday
10363,2022-09-22,2022-09-22 10:16:00+05:45,2022-09-22 18:07:00+05:45,Abhishek Neupane,7.85,Late,8,Thursday
10364,2022-09-23,2022-09-23 10:29:00+05:45,2022-09-23 18:22:00+05:45,Abhishek Neupane,7.883333333333334,Late,8,Friday
10365,2022-09-25,2022-09-25 10:00:00+05:45,2022-09-25 18:16:00+05:45,Abhishek Neupane,8.266666666666667,Present,8,Sunday
10366,2022-09-26,2022-09-26 10:24:00+05:45,2022-09-26 18:20:00+05:45,Abhishek Neupane,7.933333333333334,Late,8,Monday
10367,2022-09-27,2022-09-27 10:28:00+05:45,2022-09-27 18:00:00+05:45,Abhishek Neupane,7.533333333333333,Late,8,Tuesday
10368,2022-09-28,2022-09-28 10:06:00+05:45,2022-09-28 18:13:00+05:45,Abhishek Neupane,8.116666666666667,Present,8,Wednesday
10369,2022-09-30,2022-09-30 10:08:00+05:45,2022-09-30 18:14:00+05:45,Abhishek Neupane,8.1,Present,8,Friday
10370,2022-09-01,2022-09-01 10:24:00+05:45,2022-09-01 18:23:00+05:45,Sushil Kafle,7.983333333333333,Late,9,Thursday
10371,2022-09-04,2022-09-04 10:03:00+05:45,2022-09-04 18:05:00+05:45,Sushil Kafle,8.033333333333333,Present,9,Sunday
10372,2022-09-06,2022-09-06 10:16:00+05:45,2022-09-06 18:08:00+05:45,Sushil Kafle,7.866666666666666,Late,9,Tuesday
10373,2022-09-07,2022-09-07 10:15:00+05:45,2022-09-07 18:24:00+05:45,Sushil Kafle,8.15,Late,9,Wednesday
10374,2022-09-08,2022-09-08 10:13:00+05:45,2022-09-08 18:29:00+05:45,Sushil Kafle,8.266666666666667,Present,9,Thursday
10375,2022-09-09,2022-09-09 10:23:00+05:45,2022-09-09 18:30:00+05:45,Sushil Kafle,8.116666666666667,Late,9,Friday
10376,2022-09-11,2022-09-11 10:08:00+05:45,2022-09-11 18:10:00+05:45,Sushil Kafle,8.033333333333333,Present,9,Sunday
10377,2022-09-12,2022-09-12 10:05:00+05:45,2022-09-12 18:20:00+05:45,Sushil Kafle,8.25,Present,9,Monday
10378,2022-09-13,2022-09-13 10:27:00+05:45,2022-09-13 18:11:00+05:45,Sushil Kafle,7.733333333333333,Late,9,Tuesday
10379,2022-09-14,2022-09-14 10:13:00+05:45,2022-09-14 18:24:00+05:45,Sushil Kafle,8.183333333333334,Present,9,Wednesday
10380,2022-09-15,2022-09-15 10:30:00+05:45,2022-09-15 18:29:00+05:45,Sushil Kafle,7.983333333333333,Late,9,Thursday
10381,2022-09-16,2022-09-16 10:04:00+05:45,2022-09-16 18:25:00+05:45,Sushil Kafle,8.35,Present,9,Friday
10382,2022-09-20,2022-09-20 10:12:00+05:45,2022-09-20 18:24:00+05:45,Sushil Kafle,8.2,Present,9,Tuesday
10383,2022-09-21,2022-09-21 10:21:00+05:45,2022-09-21 18:17:00+05:45,Sushil Kafle,7.933333333333334,Late,9,Wednesday
10384,2022-09-22,2022-09-22 10:30:00+05:45,2022-09-22 18:05:00+05:45,Sushil Kafle,7.583333333333333,Late,9,Thursday
10385,2022-09-23,2022-09-23 10:01:00+05:45,2022-09-23 18:20:00+05:45,Sushil Kafle,8.316666666666666,Present,9,Friday
10386,2022-09-25,2022-09-25 10:16:00+05:45,2022-09-25 18:19:00+05:45,Sushil Kafle,8.05,Late,9,Sunday
10387,2022-09-26,2022-09-26 10:04:00+05:45,2022-09-26 18:30:00+05:45,Sushil Kafle,8.433333333333334,Present,9,Monday
10388,2022-09-28,2022-09-28 10:05:00+05:45,2022-09-28 18:07:00+05:45,Sushil Kafle,8.033333333333333,Present,9,Wednesday
10389,2022-09-29,2022-09-29 10:25:00+05:45,2022-09-29 18:26:00+05:45,Sushil Kafle,8.016666666666667,Late,9,Thursday
10390,2022-09-30,2022-09-30 10:24:00+05:45,2022-09-30 18:16:00+05:45,Sushil Kafle,7.866666666666666,Late,9,Friday
10391,2022-09-01,2022-09-01 10:23:00+05:45,2022-09-01 18:04:00+05:45,Naruto Uzumaki,7.683333333333334,Late,10,Thursday
10392,2022-09-02,2022-09-02 10:15:00+05:45,2022-09-02 18:14:00+05:45,Naruto Uzumaki,7.983333333333333,Late,10,Friday
10393,2022-09-04,2022-09-04 10:00:00+05:45,2022-09-04 18:28:00+05:45,Naruto Uzumaki,8.466666666666667,Present,10,Sunday
10394,2022-09-05,2022-09-05 10:17:00+05:45,2022-09-05 18:08:00+05:45,Naruto Uzumaki,7.85,Late,10,Monday
10395,2022-09-07,2022-09-07 10:21:00+05:45,2022-09-07 18:04:00+05:45,Naruto Uzumaki,7.716666666666667,Late,10,Wednesday
10396,2022-09-08,2022-09-08 10:21:00+05:45,2022-09-08 18:25:00+05:45,Naruto Uzumaki,8.066666666666666,Late,10,Thursday
10397,2022-09-09,2022-09-09 10:03:00+05:45,2022-09-09 18:10:00+05:45,Naruto Uzumaki,8.116666666666667,Present,10,Friday
10398,2022-09-11,2022-09-11 10:10:00+05:45,2022-09-11 18:00:00+05:45,Naruto Uzumaki,7.833333333333333,Present,10,Sunday
10399,2022-09-12,2022-09-12 10:00:00+05:45,2022-09-12 18:21:00+05:45,Naruto Uzumaki,8.35,Present,10,Monday
10400,2022-09-13,2022-09-13 10:02:00+05:45,2022-09-13 18:15:00+05:45,Naruto Uzumaki,8.216666666666667,Present,10,Tuesday
10401,2022-09-14,2022-09-14 10:07:00+05:45,2022-09-14 18:00:00+05:45,Naruto Uzumaki,7.883333333333334,Present,10,Wednesday
10402,2022-09-18,2022-09-18 10:14:00+05:45,2022-09-18 18:20:00+05:45,Naruto Uzumaki,8.1,Present,10,Sunday
10403,2022-09-19,2022-09-19 10:25:00+05:45,2022-09-19 18:12:00+05:45,Naruto Uzumaki,7.783333333333333,Late,10,Monday
10404,2022-09-20,2022-09-20 10:25:00+05:45,2022-09-20 18:02:00+05:45,Naruto Uzumaki,7.616666666666666,Late,10,Tuesday
10405,2022-09-21,2022-09-21 10:06:00+05:45,2022-09-21 18:05:00+05:45,Naruto Uzumaki,7.983333333333333,Present,10,Wednesday
10406,2022-09-22,2022-09-22 10:02:00+05:45,2022-09-22 18:21:00+05:45,Naruto Uzumaki,8.316666666666666,Present,10,Thursday
10407,2022-09-23,2022-09-23 10:11:00+05:45,2022-09-23 18:27:00+05:45,Naruto Uzumaki,8.266666666666667,Present,10,Friday
10408,2022-09-25,2022-09-25 10:30:00+05:45,2022-09-25 18:06:00+05:45,Naruto Uzumaki,7.6,Late,10,Sunday
10409,2022-09-26,2022-09-26 10:21:00+05:45,2022-09-26 18:02:00+05:45,Naruto Uzumaki,7.683333333333334,Late,10,Monday
10410,2022-09-27,2022-09-27 10:26:00+05:45,2022-09-27 18:20:00+05:45,Naruto Uzumaki,7.9,Late,10,Tuesday
10411,2022-09-28,2022-09-28 10:30:00+05:45,2022-09-28 18:17:00+05:45,Naruto Uzumaki,7.783333333333333,Late,10,Wednesday
10412,2022-09-29,2022-09-29 10:24:00+05:45,2022-09-29 18:13:00+05:45,Naruto Uzumaki,7.816666666666666,Late,10,Thursday
10413,2022-09-30,2022-09-30 10:17:00+05:45,2022-09-30 18:04:00+05:45,Naruto Uzumaki,7.783333333333333,Late,10,Friday
10414,2022-09-01,2022-09-01 10:04:00+05:45,2022-09-01 18:02:00+05:45,Sujal Maharjan,7.966666666666667,Present,2,Thursday
10415,2022-09-02,2022-09-02 10:08:00+05:45,2022-09-02 18:29:00+05:45,Sujal Maharjan,8.35,Present,2,Friday
10416,2022-09-04,2022-09-04 10:01:00+05:45,2022-09-04 18:25:00+05:45,Sujal Maharjan,8.4,Present,2,Sunday
10417,2022-09-05,2022-09-05 10:25:00+05:45,2022-09-05 18:12:00+05:45,Sujal Maharjan,7.783333333333333,Late,2,Monday
10418,2022-09-06,2022-09-06 10:00:00+05:45,2022-09-06 18:13:00+05:45,Sujal Maharjan,8.216666666666667,Present,2,Tuesday
10419,2022-09-07,2022-09-07 10:14:00+05:45,2022-09-07 18:13:00+05:45,Sujal Maharjan,7.983333333333333,Present,2,Wednesday
10420,2022-09-09,2022-09-09 10:01:00+05:45,2022-09-09 18:20:00+05:45,Sujal Maharjan,8.316666666666666,Present,2,Friday
10421,2022-09-11,2022-09-11 10:25:00+05:45,2022-09-11 18:09:00+05:45,Sujal Maharjan,7.733333333333333,Late,2,Sunday
10422,2022-09-12,2022-09-12 10:18:00+05:45,2022-09-12 18:14:00+05:45,Sujal Maharjan,7.933333333333334,Late,2,Monday
10423,2022-09-13,2022-09-13 10:09:00+05:45,2022-09-13 18:16:00+05:45,Sujal Maharjan,8.116666666666667,Present,2,Tuesday
10424,2022-09-14,2022-09-14 10:17:00+05:45,2022-09-14 18:06:00+05:45,Sujal Maharjan,7.816666666666666,Late,2,Wednesday
10425,2022-09-15,2022-09-15 10:28:00+05:45,2022-09-15 18:26:00+05:45,Sujal Maharjan,7.966666666666667,Late,2,Thursday
10426,2022-09-16,2022-09-16 10:12:00+05:45,2022-09-16 18:30:00+05:45,Sujal Maharjan,8.3,Present,2,Friday
10427,2022-09-18,2022-09-18 10:26:00+05:45,2022-09-18 18:30:00+05:45,Sujal Maharjan,8.066666666666666,Late,2,Sunday
10428,2022-09-19,2022-09-19 10:08:00+05:45,2022-09-19 18:16:00+05:45,Sujal Maharjan,8.133333333333333,Present,2,Monday
10429,2022-09-20,2022-09-20 10:01:00+05:45,2022-09-20 18:18:00+05:45,Sujal Maharjan,8.283333333333333,Present,2,Tuesday
10430,2022-09-21,2022-09-21 10:07:00+05:45,2022-09-21 18:26:00+05:45,Sujal Maharjan,8.316666666666666,Present,2,Wednesday
10431,2022-09-22,2022-09-22 10:05:00+05:45,2022-09-22 18:04:00+05:45,Sujal Maharjan,7.983333333333333,Present,2,Thursday
10432,2022-09-23,2022-09-23 10:13:00+05:45,2022-09-23 18:22:00+05:45,Sujal Maharjan,8.15,Present,2,Friday
10433,2022-09-25,2022-09-25 10:22:00+05:45,2022-09-25 18:19:00+05:45,Sujal Maharjan,7.95,Late,2,Sunday
10434,2022-09-26,2022-09-26 10:24:00+05:45,2022-09-26 18:12:00+05:45,Sujal Maharjan,7.8,Late,2,Monday
10435,2022-09-27,2022-09-27 10:24:00+05:45,2022-09-27 18:25:00+05:45,Sujal Maharjan,8.016666666666667,Late,2,Tuesday
10436,2022-09-28,2022-09-28 10:27:00+05:45,2022-09-28 18:02:00+05:45,Sujal Maharjan,7.583333333333333,Late,2,Wednesday
10437,2022-09-29,2022-09-29 10:30:00+05:45,2022-09-29 18:21:00+05:45,Sujal Maharjan,7.85,Late,2,Thursday
10438,2022-09-30,2022-09-30 10:01:00+05:45,2022-09-30 18:16:00+05:45,Sujal Maharjan,8.25,Present,2,Friday
10439,2022-09-01,2022-09-01 10:02:00+05:45,2022-09-01 18:10:00+05:45,Susmita Kunwar,8.133333333333333,Present,5,Thursday
10440,2022-09-02,2022-09-02 10:14:00+05:45,2022-09-02 18:24:00+05:45,Susmita Kunwar,8.166666666666666,Present,5,Friday
10441,2022-09-04,2022-09-04 10:17:00+05:45,2022-09-04 18:17:00+05:45,Susmita Kunwar,8.0,Late,5,Sunday
10442,2022-09-05,2022-09-05 10:02:00+05:45,2022-09-05 18:17:00+05:45,Susmita Kunwar,8.25,Present,5,Monday
10443,2022-09-06,2022-09-06 10:23:00+05:45,2022-09-06 18:14:00+05:45,Susmita Kunwar,7.85,Late,5,Tuesday
10444,2022-09-07,2022-09-07 10:29:00+05:45,2022-09-07 18:23:00+05:45,Susmita Kunwar,7.9,Late,5,Wednesday
10445,2022-09-08,2022-09-08 10:03:00+05:45,2022-09-08 18:22:00+05:45,Susmita Kunwar,8.316666666666666,Present,5,Thursday
10446,2022-09-09,2022-09-09 10:06:00+05:45,2022-09-09 18:09:00+05:45,Susmita Kunwar,8.05,Present,5,Friday
10447,2022-09-11,2022-09-11 10:07:00+05:45,2022-09-11 18:01:00+05:45,Susmita Kunwar,7.9,Present,5,Sunday
10448,2022-09-12,2022-09-12 10:11:00+05:45,2022-09-12 18:24:00+05:45,Susmita Kunwar,8.216666666666667,Present,5,Monday
10449,2022-09-13,2022-09-13 10:14:00+05:45,2022-09-13 18:03:00+05:45,Susmita Kunwar,7.816666666666666,Present,5,Tuesday
10450,2022-09-14,2022-09-14 10:00:00+05:45,2022-09-14 18:05:00+05:45,Susmita Kunwar,8.083333333333334,Present,5,Wednesday
10451,2022-09-15,2022-09-15 10:14:00+05:45,2022-09-15 18:11:00+05:45,Susmita Kunwar,7.95,Present,5,Thursday
10452,2022-09-16,2022-09-16 10:18:00+05:45,2022-09-16 18:30:00+05:45,Susmita Kunwar,8.2,Late,5,Friday
10453,2022-09-18,2022-09-18 10:12:00+05:45,2022-09-18 18:09:00+05:45,Susmita Kunwar,7.95,Present,5,Sunday
10454,2022-09-19,2022-09-19 10:24:00+05:45,2022-09-19 18:15:00+05:45,Susmita Kunwar,7.85,Late,5,Monday
10455,2022-09-20,2022-09-20 10:23:00+05:45,2022-09-20 18:21:00+05:45,Susmita Kunwar,7.966666666666667,Late,5,Tuesday
10456,2022-09-21,2022-09-21 10:09:00+05:45,2022-09-21 18:30:00+05:45,Susmita Kunwar,8.35,Present,5,Wednesday
10457,2022-09-22,2022-09-22 10:15:00+05:45,2022-09-22 18:04:00+05:45,Susmita Kunwar,7.816666666666666,Late,5,Thursday
10458,2022-09-23,2022-09-23 10:19:00+05:45,2022-09-23 18:22:00+05:45,Susmita Kunwar,8.05,Late,5,Friday
10459,2022-09-25,2022-09-25 10:30:00+05:45,2022-09-25 18:13:00+05:45,Susmita Kunwar,7.716666666666667,Late,5,Sunday
10460,2022-09-26,2022-09-26 10:21:00+05:45,2022-09-26 18:25:00+05:45,Susmita Kunwar,8.066666666666666,Late,5,Monday
10461,2022-09-27,2022-09-27 10:03:00+05:45,2022-09-27 18:30:00+05:45,Susmita Kunwar,8.45,Present,5,Tuesday
10462,2022-09-28,2022-09-28 10:03:00+05:45,2022-09-28 18:05:00+05:45,Susmita Kunwar,8.033333333333333,Present,5,Wednesday
10463,2022-09-29,2022-09-29 10:06:00+05:45,2022-09-29 18:08:00+05:45,Susmita Kunwar,8.033333333333333,Present,5,Thursday
10464,2022-08-01,2022-08-01 10:01:00+05:45,2022-08-01 18:28:00+05:45,Rayal Khatri,8.45,Present,3,Monday
10465,2022-08-02,2022-08-02 10:19:00+05:45,2022-08-02 18:29:00+05:45,Rayal Khatri,8.166666666666666,Late,3,Tuesday
10466,2022-08-03,2022-08-03 10:07:00+05:45,2022-08-03 18:21:00+05:45,Rayal Khatri,8.233333333333333,Present,3,Wednesday
10467,2022-08-04,2022-08-04 10:11:00+05:45,2022-08-04 18:18:00+05:45,Rayal Khatri,8.116666666666667,Present,3,Thursday
10468,2022-08-05,2022-08-05 10:06:00+05:45,2022-08-05 18:15:00+05:45,Rayal Khatri,8.15,Present,3,Friday
10469,2022-08-07,2022-08-07 10:27:00+05:45,2022-08-07 18:06:00+05:45,Rayal Khatri,7.65,Late,3,Sunday
10470,2022-08-08,2022-08-08 10:26:00+05:45,2022-08-08 18:08:00+05:45,Rayal Khatri,7.7,Late,3,Monday
10471,2022-08-10,2022-08-10 10:30:00+05:45,2022-08-10 18:15:00+05:45,Rayal Khatri,7.75,Late,3,Wednesday
10472,2022-08-11,2022-08-11 10:20:00+05:45,2022-08-11 18:09:00+05:45,Rayal Khatri,7.816666666666666,Late,3,Thursday
10473,2022-08-12,2022-08-12 10:25:00+05:45,2022-08-12 18:27:00+05:45,Rayal Khatri,8.033333333333333,Late,3,Friday
10474,2022-08-14,2022-08-14 10:00:00+05:45,2022-08-14 18:11:00+05:45,Rayal Khatri,8.183333333333334,Present,3,Sunday
10475,2022-08-15,2022-08-15 10:21:00+05:45,2022-08-15 18:16:00+05:45,Rayal Khatri,7.916666666666667,Late,3,Monday
10476,2022-08-16,2022-08-16 10:22:00+05:45,2022-08-16 18:13:00+05:45,Rayal Khatri,7.85,Late,3,Tuesday
10477,2022-08-17,2022-08-17 10:11:00+05:45,2022-08-17 18:28:00+05:45,Rayal Khatri,8.283333333333333,Present,3,Wednesday
10478,2022-08-18,2022-08-18 10:20:00+05:45,2022-08-18 18:15:00+05:45,Rayal Khatri,7.916666666666667,Late,3,Thursday
10479,2022-08-19,2022-08-19 10:24:00+05:45,2022-08-19 18:25:00+05:45,Rayal Khatri,8.016666666666667,Late,3,Friday
10480,2022-08-21,2022-08-21 10:15:00+05:45,2022-08-21 18:03:00+05:45,Rayal Khatri,7.8,Late,3,Sunday
10481,2022-08-22,2022-08-22 10:09:00+05:45,2022-08-22 18:22:00+05:45,Rayal Khatri,8.216666666666667,Present,3,Monday
10482,2022-08-23,2022-08-23 10:20:00+05:45,2022-08-23 18:22:00+05:45,Rayal Khatri,8.033333333333333,Late,3,Tuesday
10483,2022-08-25,2022-08-25 10:04:00+05:45,2022-08-25 18:10:00+05:45,Rayal Khatri,8.1,Present,3,Thursday
10484,2022-08-26,2022-08-26 10:00:00+05:45,2022-08-26 18:08:00+05:45,Rayal Khatri,8.133333333333333,Present,3,Friday
10485,2022-08-28,2022-08-28 10:03:00+05:45,2022-08-28 18:24:00+05:45,Rayal Khatri,8.35,Present,3,Sunday
10486,2022-08-31,2022-08-31 10:23:00+05:45,2022-08-31 18:03:00+05:45,Rayal Khatri,7.666666666666667,Late,3,Wednesday
10487,2022-08-01,2022-08-01 10:20:00+05:45,2022-08-01 18:03:00+05:45,admin daju,7.716666666666667,Late,1,Monday
10488,2022-08-02,2022-08-02 10:18:00+05:45,2022-08-02 18:01:00+05:45,admin daju,7.716666666666667,Late,1,Tuesday
10489,2022-08-03,2022-08-03 10:26:00+05:45,2022-08-03 18:00:00+05:45,admin daju,7.566666666666666,Late,1,Wednesday
10490,2022-08-04,2022-08-04 10:03:00+05:45,2022-08-04 18:16:00+05:45,admin daju,8.216666666666667,Present,1,Thursday
10491,2022-08-05,2022-08-05 10:28:00+05:45,2022-08-05 18:08:00+05:45,admin daju,7.666666666666667,Late,1,Friday
10492,2022-08-07,2022-08-07 10:24:00+05:45,2022-08-07 18:15:00+05:45,admin daju,7.85,Late,1,Sunday
10493,2022-08-08,2022-08-08 10:09:00+05:45,2022-08-08 18:19:00+05:45,admin daju,8.166666666666666,Present,1,Monday
10494,2022-08-09,2022-08-09 10:19:00+05:45,2022-08-09 18:21:00+05:45,admin daju,8.033333333333333,Late,1,Tuesday
10495,2022-08-10,2022-08-10 10:23:00+05:45,2022-08-10 18:09:00+05:45,admin daju,7.766666666666667,Late,1,Wednesday
10496,2022-08-11,2022-08-11 10:16:00+05:45,2022-08-11 18:01:00+05:45,admin daju,7.75,Late,1,Thursday
10497,2022-08-12,2022-08-12 10:19:00+05:45,2022-08-12 18:21:00+05:45,admin daju,8.033333333333333,Late,1,Friday
10498,2022-08-14,2022-08-14 10:19:00+05:45,2022-08-14 18:17:00+05:45,admin daju,7.966666666666667,Late,1,Sunday
